GEOHASH,latitude,longitude,mean_daily_vehicle_count,mean_speed_kmh,peak_hour_vehicle_count,total_vehicle_count
sxk97s,41.0256958007813,28.9874267578125,552.11,30.71,77,10490
sxk97t,41.0311889648438,28.9874267578125,1115.95,29.82,152,21203
sxk97w,41.0366821289063,28.9874267578125,1542.26,22.15,176,29303
sxk97x,41.0421752929688,28.9874267578125,2184.79,23.74,256,41511
sxk97y,41.0366821289063,28.9984130859375,1692.11,29.39,209,32150
sxk97z,41.0421752929688,28.9984130859375,2264.26,28.98,252,43021
sxk980,41.0476684570313,28.8336181640625,2611.32,24.79,348,49615
sxk981,41.0531616210938,28.8336181640625,2466.32,25.91,328,46860
sxk982,41.0476684570313,28.8446044921875,1640.53,22.05,217,31170
sxk983,41.0531616210938,28.8446044921875,1986.16,21.79,239,37737
sxk984,41.0586547851563,28.8336181640625,2092.26,29.26,293,39753
sxk985,41.0641479492188,28.8336181640625,10387.68,56.59,1265,197366
sxk986,41.0586547851563,28.8446044921875,8171.79,49.79,1100,155264
sxk987,41.0641479492188,28.8446044921875,8001.0,61.54,1044,152019
sxk988,41.0476684570313,28.8555908203125,1354.32,20.16,201,25732
sxk989,41.0531616210938,28.8555908203125,5463.32,45.92,766,103803
sxk98b,41.0476684570313,28.8665771484375,1481.32,22.41,203,28145
sxk98c,41.0531616210938,28.8665771484375,5717.05,42.99,786,108624
sxk98d,41.0586547851563,28.8555908203125,1671.37,23.41,258,31756
sxk98e,41.0641479492188,28.8555908203125,3214.0,40.95,434,61066
sxk98f,41.0586547851563,28.8665771484375,1187.63,19.9,157,22565
sxk98g,41.0641479492188,28.8665771484375,1807.95,33.91,277,34351
sxk98h,41.0696411132813,28.8336181640625,3183.89,56.12,494,60494
sxk98j,41.0751342773438,28.8336181640625,941.79,64.24,131,17894
sxk98k,41.0696411132813,28.8446044921875,615.68,73.92,179,11698
sxk98m,41.0751342773438,28.8446044921875,366.84,63.79,46,6970
sxk98q,41.0806274414063,28.8446044921875,951.79,65.34,142,18084
sxk98r,41.0861206054688,28.8446044921875,939.74,66.03,141,17855
sxk98s,41.0696411132813,28.8555908203125,2720.68,50.35,372,51693
sxk98t,41.0751342773438,28.8555908203125,872.79,61.17,181,16583
sxk98u,41.0696411132813,28.8665771484375,3577.21,65.06,467,67967
sxk98v,41.0751342773438,28.8665771484375,3178.53,77.19,446,60392
sxk98y,41.0806274414063,28.8665771484375,1995.16,58.13,282,37908
sxk98z,41.0861206054688,28.8665771484375,3166.89,44.93,380,60171
sxk990,41.0476684570313,28.8775634765625,5406.42,49.21,725,102722
sxk991,41.0531616210938,28.8775634765625,1447.32,28.12,192,27499
sxk992,41.0476684570313,28.8885498046875,6604.53,54.93,811,125486
sxk993,41.0531616210938,28.8885498046875,4823.89,57.42,543,91654
sxk994,41.0586547851563,28.8775634765625,1572.05,39.67,253,29869
sxk995,41.0641479492188,28.8775634765625,2096.26,69.49,288,39829
sxk996,41.0586547851563,28.8885498046875,5376.47,55.22,615,102153
sxk997,41.0641479492188,28.8885498046875,3744.58,54.04,483,71147
sxk998,41.0476684570313,28.8995361328125,1102.21,24.2,180,20942
sxk999,41.0531616210938,28.8995361328125,968.26,20.03,163,18397
sxk99b,41.0476684570313,28.9105224609375,1420.42,27.71,181,26988
sxk99c,41.0531616210938,28.9105224609375,1942.37,22.96,239,36905
sxk99d,41.0586547851563,28.8995361328125,2220.95,28.68,339,42198
sxk99e,41.0641479492188,28.8995361328125,1382.95,21.35,222,26276
sxk99f,41.0586547851563,28.9105224609375,3032.95,21.79,396,57626
sxk99g,41.0641479492188,28.9105224609375,1566.63,17.94,193,29766
sxk99h,41.0696411132813,28.8775634765625,3939.32,67.51,486,74847
sxk99j,41.0751342773438,28.8775634765625,4897.95,55.41,573,93061
sxk99k,41.0696411132813,28.8885498046875,2024.79,24.38,305,38471
sxk99m,41.0751342773438,28.8885498046875,1144.53,23.36,191,21746
sxk99n,41.0806274414063,28.8775634765625,6937.05,51.89,878,131804
sxk99p,41.0861206054688,28.8775634765625,6623.26,65.8,811,125842
sxk99q,41.0806274414063,28.8885498046875,1477.74,23.82,181,28077
sxk99r,41.0861206054688,28.8885498046875,3558.74,39.8,456,67616
sxk99s,41.0696411132813,28.8995361328125,1982.0,18.67,302,37658
sxk99t,41.0751342773438,28.8995361328125,2292.37,18.95,286,43555
sxk99u,41.0696411132813,28.9105224609375,2766.74,25.48,337,52568
sxk99v,41.0751342773438,28.9105224609375,2455.74,32.37,320,46659
sxk99w,41.0806274414063,28.8995361328125,1867.58,29.4,228,35484
sxk99x,41.0861206054688,28.8995361328125,1701.21,29.44,200,32323
sxk99y,41.0806274414063,28.9105224609375,3474.68,26.89,425,66019
sxk99z,41.0861206054688,28.9105224609375,3963.16,34.1,485,75300
sxk9b2,41.0916137695313,28.8446044921875,798.89,65.68,131,15179
sxk9b3,41.0971069335938,28.8446044921875,811.32,61.7,127,15415
sxk9b6,41.1026000976563,28.8446044921875,150.68,64.3,29,2863
sxk9b7,41.1080932617188,28.8446044921875,277.0,59.26,51,5263
sxk9b8,41.0916137695313,28.8555908203125,227.74,64.1,31,4327
sxk9b9,41.0971069335938,28.8555908203125,1291.74,66.96,152,24543
sxk9bb,41.0916137695313,28.8665771484375,1880.47,46.64,221,35729
sxk9bc,41.0971069335938,28.8665771484375,529.05,23.28,83,10052
sxk9bd,41.1026000976563,28.8555908203125,3041.63,46.35,369,57791
sxk9be,41.1080932617188,28.8555908203125,1775.53,41.6,238,33735
sxk9bf,41.1026000976563,28.8665771484375,1173.21,29.72,146,22291
sxk9bg,41.1080932617188,28.8665771484375,1365.74,26.69,170,25949
sxk9bj,41.1190795898438,28.8336181640625,469.63,88.14,79,8923
sxk9bk,41.1135864257813,28.8446044921875,2150.21,50.9,255,40854
sxk9bm,41.1190795898438,28.8446044921875,2590.84,58.99,308,49226
sxk9bn,41.1245727539063,28.8336181640625,2481.05,71.55,304,47140
sxk9bp,41.1300659179688,28.8336181640625,2569.26,51.06,301,48816
sxk9bq,41.1245727539063,28.8446044921875,2732.89,68.97,360,51925
sxk9br,41.1300659179688,28.8446044921875,336.58,47.35,53,6395
sxk9bs,41.1135864257813,28.8555908203125,1303.74,31.42,163,24771
sxk9bt,41.1190795898438,28.8555908203125,2257.74,63.73,318,42897
sxk9bu,41.1135864257813,28.8665771484375,1546.53,50.53,199,29384
sxk9bv,41.1190795898438,28.8665771484375,1046.21,87.52,160,19878
sxk9c0,41.0916137695313,28.8775634765625,1815.32,38.6,260,34491
sxk9c1,41.0971069335938,28.8775634765625,1031.47,30.41,140,19598
sxk9c2,41.0916137695313,28.8885498046875,6456.05,50.04,823,122665
sxk9c3,41.0971069335938,28.8885498046875,1256.42,24.26,190,23872
sxk9c4,41.1026000976563,28.8775634765625,1182.74,32.36,149,22472
sxk9c5,41.1080932617188,28.8775634765625,1849.26,30.21,219,35136
sxk9c6,41.1026000976563,28.8885498046875,1412.68,27.3,194,26841
sxk9c7,41.1080932617188,28.8885498046875,693.21,29.0,90,13171
sxk9c8,41.0916137695313,28.8995361328125,4779.68,52.59,651,90814
sxk9c9,41.0971069335938,28.8995361328125,1020.53,23.84,155,19390
sxk9cb,41.0916137695313,28.9105224609375,7122.16,52.33,955,135321
sxk9cc,41.0971069335938,28.9105224609375,549.16,50.98,88,10434
sxk9cd,41.1026000976563,28.8995361328125,1021.84,19.17,141,19415
sxk9ce,41.1080932617188,28.8995361328125,808.53,21.66,110,15362
sxk9cf,41.1026000976563,28.9105224609375,116.84,16.05,28,2220
sxk9ch,41.1135864257813,28.8775634765625,1166.11,50.64,177,22156
sxk9d0,41.0476684570313,28.9215087890625,878.26,20.1,119,16687
sxk9d1,41.0531616210938,28.9215087890625,740.89,19.69,107,14077
sxk9d2,41.0476684570313,28.9324951171875,1899.53,28.24,236,36091
sxk9d3,41.0531616210938,28.9324951171875,1353.74,34.95,157,25721
sxk9d4,41.0586547851563,28.9215087890625,1734.63,21.49,252,32958
sxk9d5,41.0641479492188,28.9215087890625,1077.32,27.87,151,20469
sxk9d6,41.0586547851563,28.9324951171875,1233.53,18.97,180,23437
sxk9d7,41.0641479492188,28.9324951171875,924.63,20.07,142,17568
sxk9d8,41.0476684570313,28.9434814453125,6277.74,45.83,948,119277
sxk9d9,41.0531616210938,28.9434814453125,2251.74,41.96,335,42783
sxk9db,41.0476684570313,28.9544677734375,321.63,20.19,41,6111
sxk9dc,41.0531616210938,28.9544677734375,7093.05,46.64,1079,134768
sxk9dd,41.0586547851563,28.9434814453125,1124.16,34.88,138,21359
sxk9de,41.0641479492188,28.9434814453125,2411.05,35.0,300,45810
sxk9df,41.0586547851563,28.9544677734375,4484.79,44.89,536,85211
sxk9dg,41.0641479492188,28.9544677734375,4868.26,49.87,576,92497
sxk9dh,41.0696411132813,28.9215087890625,1792.58,38.6,238,34059
sxk9dj,41.0751342773438,28.9215087890625,799.79,17.21,104,15196
sxk9dk,41.0696411132813,28.9324951171875,1272.95,28.0,151,24186
sxk9dm,41.0751342773438,28.9324951171875,749.63,24.57,107,14243
sxk9dn,41.0806274414063,28.9215087890625,1933.68,22.15,260,36740
sxk9dp,41.0861206054688,28.9215087890625,857.21,23.26,108,16287
sxk9dq,41.0806274414063,28.9324951171875,1522.58,28.82,206,28929
sxk9dr,41.0861206054688,28.9324951171875,915.47,25.78,116,17394
sxk9ds,41.0696411132813,28.9434814453125,2799.47,32.47,364,53190
sxk9dt,41.0751342773438,28.9434814453125,2610.42,23.88,313,49598
sxk9du,41.0696411132813,28.9544677734375,3481.95,63.35,410,66157
sxk9dv,41.0751342773438,28.9544677734375,5075.74,47.77,616,96439
sxk9dw,41.0806274414063,28.9434814453125,1049.21,21.67,144,19935
sxk9dx,41.0861206054688,28.9434814453125,1994.89,29.05,221,37903
sxk9dy,41.0806274414063,28.9544677734375,3412.58,43.88,391,64839
sxk9dz,41.0861206054688,28.9544677734375,2527.89,28.51,321,48030
sxk9e0,41.0476684570313,28.9654541015625,2648.74,49.61,290,50326
sxk9e1,41.0531616210938,28.9654541015625,5711.84,42.96,661,108525
sxk9e2,41.0476684570313,28.9764404296875,428.0,19.86,58,8132
sxk9e3,41.0531616210938,28.9764404296875,1413.21,28.72,190,26851
sxk9e4,41.0586547851563,28.9654541015625,6388.21,52.39,945,121376
sxk9e5,41.0641479492188,28.9654541015625,4118.63,53.29,613,78254
sxk9e6,41.0586547851563,28.9764404296875,3014.47,37.42,370,57275
sxk9e7,41.0641479492188,28.9764404296875,4259.89,41.78,599,80938
sxk9e8,41.0476684570313,28.9874267578125,1365.0,25.83,176,25935
sxk9e9,41.0531616210938,28.9874267578125,1391.58,19.19,171,26440
sxk9eb,41.0476684570313,28.9984130859375,894.84,18.21,121,17002
sxk9ec,41.0531616210938,28.9984130859375,982.47,22.65,134,18667
sxk9ed,41.0586547851563,28.9874267578125,1591.21,22.71,194,30233
sxk9ee,41.0641479492188,28.9874267578125,3596.11,27.26,602,68326
sxk9ef,41.0586547851563,28.9984130859375,1016.42,21.21,142,19312
sxk9eg,41.0641479492188,28.9984130859375,5227.95,39.92,760,99331
sxk9eh,41.0696411132813,28.9654541015625,1431.42,42.43,220,27197
sxk9ej,41.0751342773438,28.9654541015625,1722.21,34.08,251,32722
sxk9ek,41.0696411132813,28.9764404296875,5412.53,45.6,807,102838
sxk9em,41.0751342773438,28.9764404296875,1188.79,24.15,159,22587
sxk9en,41.0806274414063,28.9654541015625,3330.74,50.85,416,63284
sxk9ep,41.0861206054688,28.9654541015625,4223.42,60.81,494,80245
sxk9eq,41.0806274414063,28.9764404296875,2293.0,27.92,324,43567
sxk9er,41.0861206054688,28.9764404296875,2386.95,32.15,368,45352
sxk9es,41.0696411132813,28.9874267578125,5170.47,42.15,764,98239
sxk9et,41.0751342773438,28.9874267578125,1129.63,17.33,146,21463
sxk9eu,41.0696411132813,28.9984130859375,1557.21,20.24,191,29587
sxk9ev,41.0751342773438,28.9984130859375,979.26,18.69,138,18606
sxk9ew,41.0806274414063,28.9874267578125,1439.58,19.68,186,27352
sxk9ex,41.0861206054688,28.9874267578125,2384.68,24.33,363,45309
sxk9ey,41.0806274414063,28.9984130859375,1089.11,18.65,185,20693
sxk9ez,41.0861206054688,28.9984130859375,1069.11,22.62,198,20313
sxk9f0,41.0916137695313,28.9215087890625,4649.26,54.3,680,88336
sxk9f1,41.0971069335938,28.9215087890625,4334.63,76.3,623,82358
sxk9f2,41.0916137695313,28.9324951171875,6536.05,63.68,934,124185
sxk9f3,41.0971069335938,28.9324951171875,1875.84,79.93,261,35641
sxk9f8,41.0916137695313,28.9434814453125,5999.26,65.51,769,113986
sxk9fb,41.0916137695313,28.9544677734375,3438.53,47.84,383,65332
sxk9fc,41.0971069335938,28.9544677734375,8790.63,53.44,1035,167022
sxk9ff,41.1026000976563,28.9544677734375,5901.42,57.76,652,112127
sxk9fg,41.1080932617188,28.9544677734375,4280.21,71.14,398,81324
sxk9fs,41.1135864257813,28.9434814453125,2867.95,73.79,274,54491
sxk9ft,41.1190795898438,28.9434814453125,4126.26,69.1,413,78399
sxk9fu,41.1135864257813,28.9544677734375,1594.58,74.52,187,30297
sxk9fw,41.1245727539063,28.9434814453125,3968.42,68.4,400,75400
sxk9fx,41.1300659179688,28.9434814453125,3989.0,67.56,400,75791
sxk9g0,41.0916137695313,28.9654541015625,4794.47,55.54,563,91095
sxk9g1,41.0971069335938,28.9654541015625,7343.47,64.6,928,139526
sxk9g2,41.0916137695313,28.9764404296875,1347.53,32.81,214,25603
sxk9g3,41.0971069335938,28.9764404296875,4140.05,51.38,692,78661
sxk9g4,41.1026000976563,28.9654541015625,4862.16,59.17,806,92381
sxk9g6,41.1026000976563,28.9764404296875,6138.79,57.75,976,116637
sxk9g8,41.0916137695313,28.9874267578125,2294.16,37.12,367,43589
sxk9g9,41.0971069335938,28.9874267578125,1634.58,28.58,239,31057
sxk9gb,41.0916137695313,28.9984130859375,889.42,16.35,119,16899
sxk9gc,41.0971069335938,28.9984130859375,1325.68,22.33,181,25188
sxk9gd,41.1026000976563,28.9874267578125,6893.58,65.32,931,130978
sxk9ge,41.1080932617188,28.9874267578125,1938.95,39.0,297,36840
sxk9gf,41.1026000976563,28.9984130859375,7966.79,63.85,1047,151369
sxk9gg,41.1080932617188,28.9984130859375,1350.74,34.17,205,25664
sxk9gh,41.1135864257813,28.9654541015625,589.89,46.84,71,11208
sxk9gj,41.1190795898438,28.9654541015625,476.79,40.1,67,9059
sxk9gk,41.1135864257813,28.9764404296875,1115.16,46.3,134,21188
sxk9gm,41.1190795898438,28.9764404296875,334.58,44.6,55,6357
sxk9gn,41.1245727539063,28.9654541015625,350.42,29.87,59,6658
sxk9gp,41.1300659179688,28.9654541015625,341.11,37.19,65,6481
sxk9gs,41.1135864257813,28.9874267578125,1240.53,46.38,177,23570
sxk9gu,41.1135864257813,28.9984130859375,853.21,32.0,147,16211
sxk9hf,40.9707641601563,29.0423583984375,171.74,23.82,29,3263
sxk9hg,40.9762573242188,29.0423583984375,1129.79,26.01,141,21466
sxk9hk,40.9817504882813,29.0203857421875,123.53,15.85,23,2347
sxk9hm,40.9872436523438,29.0203857421875,441.47,16.71,64,8388
sxk9hq,40.9927368164063,29.0203857421875,735.89,23.01,85,13982
sxk9hr,40.9982299804688,29.0203857421875,559.42,30.92,65,10629
sxk9hs,40.9817504882813,29.0313720703125,378.11,17.28,49,7184
sxk9ht,40.9872436523438,29.0313720703125,1174.74,24.75,135,22320
sxk9hu,40.9817504882813,29.0423583984375,1219.63,29.33,149,23173
sxk9hv,40.9872436523438,29.0423583984375,1999.37,35.91,221,37988
sxk9hw,40.9927368164063,29.0313720703125,1644.0,26.51,182,31236
sxk9hx,40.9982299804688,29.0313720703125,1308.37,28.64,147,24859
sxk9hy,40.9927368164063,29.0423583984375,2615.89,39.8,297,49702
sxk9hz,40.9982299804688,29.0423583984375,643.37,26.3,89,12224
sxk9j1,40.9652709960938,29.0533447265625,380.26,36.54,67,7225
sxk9j2,40.9597778320313,29.0643310546875,41.89,43.03,11,796
sxk9j3,40.9652709960938,29.0643310546875,989.68,28.45,129,18804
sxk9j4,40.9707641601563,29.0533447265625,944.11,31.61,121,17938
sxk9j5,40.9762573242188,29.0533447265625,962.05,24.17,125,18279
sxk9j6,40.9707641601563,29.0643310546875,857.11,23.14,125,16285
sxk9j7,40.9762573242188,29.0643310546875,188.11,19.87,29,3574
sxk9j8,40.9597778320313,29.0753173828125,959.11,33.62,121,18223
sxk9j9,40.9652709960938,29.0753173828125,979.0,22.62,127,18601
sxk9jb,40.9597778320313,29.0863037109375,924.68,26.61,121,17569
sxk9jc,40.9652709960938,29.0863037109375,936.16,22.56,146,17787
sxk9jd,40.9707641601563,29.0753173828125,513.74,21.11,70,9761
sxk9je,40.9762573242188,29.0753173828125,1256.95,25.99,162,23882
sxk9jf,40.9707641601563,29.0863037109375,962.11,24.74,143,18280
sxk9jg,40.9762573242188,29.0863037109375,992.05,25.71,152,18849
sxk9jh,40.9817504882813,29.0533447265625,545.63,27.99,72,10367
sxk9jj,40.9872436523438,29.0533447265625,869.0,29.53,138,16511
sxk9jk,40.9817504882813,29.0643310546875,1120.11,27.41,153,21282
sxk9jm,40.9872436523438,29.0643310546875,829.32,23.6,127,15757
sxk9jn,40.9927368164063,29.0533447265625,1824.63,46.84,219,34668
sxk9jp,40.9982299804688,29.0533447265625,5908.26,48.93,695,112257
sxk9jq,40.9927368164063,29.0643310546875,4044.42,48.09,524,76844
sxk9jr,40.9982299804688,29.0643310546875,4114.84,50.47,542,78182
sxk9js,40.9817504882813,29.0753173828125,1741.84,28.62,250,33095
sxk9jt,40.9872436523438,29.0753173828125,2784.47,32.91,437,52905
sxk9ju,40.9817504882813,29.0863037109375,2553.79,32.0,382,48522
sxk9jv,40.9872436523438,29.0863037109375,5739.0,45.95,703,109041
sxk9jw,40.9927368164063,29.0753173828125,6644.0,45.45,864,126236
sxk9jx,40.9982299804688,29.0753173828125,2082.89,29.99,319,39575
sxk9jy,40.9927368164063,29.0863037109375,912.37,24.34,135,17335
sxk9jz,40.9982299804688,29.0863037109375,1097.84,22.81,165,20859
sxk9k0,41.0037231445313,29.0093994140625,236.42,54.89,34,4492
sxk9k1,41.0092163085938,29.0093994140625,514.63,34.69,63,9778
sxk9k2,41.0037231445313,29.0203857421875,904.11,41.2,108,17178
sxk9k3,41.0092163085938,29.0203857421875,951.79,38.31,135,18084
sxk9k4,41.0147094726563,29.0093994140625,443.05,39.02,59,8418
sxk9k5,41.0202026367188,29.0093994140625,527.26,27.49,63,10018
sxk9k6,41.0147094726563,29.0203857421875,1123.74,27.58,168,21351
sxk9k7,41.0202026367188,29.0203857421875,611.79,20.45,78,11624
sxk9k8,41.0037231445313,29.0313720703125,3670.63,43.62,530,69742
sxk9k9,41.0092163085938,29.0313720703125,280.68,28.24,39,5333
sxk9kb,41.0037231445313,29.0423583984375,3208.95,49.88,465,60970
sxk9kc,41.0092163085938,29.0423583984375,791.89,22.48,105,15046
sxk9kd,41.0147094726563,29.0313720703125,967.68,29.2,144,18386
sxk9ke,41.0202026367188,29.0313720703125,1334.84,28.0,179,25362
sxk9kf,41.0147094726563,29.0423583984375,477.0,31.1,72,9063
sxk9kg,41.0202026367188,29.0423583984375,3130.84,31.33,486,59486
sxk9kh,41.0256958007813,29.0093994140625,358.95,25.96,44,6820
sxk9kk,41.0256958007813,29.0203857421875,814.84,19.65,97,15482
sxk9km,41.0311889648438,29.0203857421875,286.58,34.08,37,5445
sxk9kp,41.0421752929688,29.0093994140625,1778.89,22.47,190,33799
sxk9kq,41.0366821289063,29.0203857421875,10.47,34.09,6,199
sxk9kr,41.0421752929688,29.0203857421875,247.0,38.14,34,4693
sxk9ks,41.0256958007813,29.0313720703125,1176.21,24.4,145,22348
sxk9kt,41.0311889648438,29.0313720703125,185.26,22.7,33,3520
sxk9ku,41.0256958007813,29.0423583984375,5513.42,39.51,831,104755
sxk9kv,41.0311889648438,29.0423583984375,3747.53,50.83,640,71203
sxk9kw,41.0366821289063,29.0313720703125,353.58,30.63,44,6718
sxk9kx,41.0421752929688,29.0313720703125,1826.42,60.79,298,34702
sxk9ky,41.0366821289063,29.0423583984375,4227.05,51.49,708,80314
sxk9kz,41.0421752929688,29.0423583984375,3686.58,47.07,642,70045
sxk9m0,41.0037231445313,29.0533447265625,2107.37,54.92,278,40040
sxk9m1,41.0092163085938,29.0533447265625,635.37,24.21,87,12072
sxk9m2,41.0037231445313,29.0643310546875,3795.95,51.04,485,72123
sxk9m3,41.0092163085938,29.0643310546875,4397.89,55.29,586,83560
sxk9m4,41.0147094726563,29.0533447265625,3741.11,48.48,508,71081
sxk9m5,41.0202026367188,29.0533447265625,4490.26,48.43,613,85315
sxk9m6,41.0147094726563,29.0643310546875,2241.95,46.53,315,42597
sxk9m7,41.0202026367188,29.0643310546875,1301.89,30.59,176,24736
sxk9m8,41.0037231445313,29.0753173828125,3915.42,43.04,525,74393
sxk9m9,41.0092163085938,29.0753173828125,2798.79,37.23,342,53177
sxk9mb,41.0037231445313,29.0863037109375,1084.58,22.22,200,20607
sxk9mc,41.0092163085938,29.0863037109375,3940.58,41.1,491,74871
sxk9md,41.0147094726563,29.0753173828125,1495.21,23.33,247,28409
sxk9me,41.0202026367188,29.0753173828125,3800.37,38.75,532,72207
sxk9mf,41.0147094726563,29.0863037109375,974.68,20.11,182,18519
sxk9mg,41.0202026367188,29.0863037109375,945.68,23.5,149,17968
sxk9mh,41.0256958007813,29.0533447265625,2731.58,41.97,358,51900
sxk9mj,41.0311889648438,29.0533447265625,455.53,24.36,78,8655
sxk9mk,41.0256958007813,29.0643310546875,1269.11,42.13,195,24113
sxk9mm,41.0311889648438,29.0643310546875,474.74,26.8,76,9020
sxk9mn,41.0366821289063,29.0533447265625,566.26,25.86,87,10759
sxk9mp,41.0421752929688,29.0533447265625,255.21,26.33,36,4849
sxk9mq,41.0366821289063,29.0643310546875,597.84,24.07,85,11359
sxk9mr,41.0421752929688,29.0643310546875,223.74,22.24,35,4251
sxk9ms,41.0256958007813,29.0753173828125,2004.63,35.35,274,38088
sxk9mt,41.0311889648438,29.0753173828125,1091.26,22.14,155,20734
sxk9mu,41.0256958007813,29.0863037109375,2868.42,32.6,393,54500
sxk9mv,41.0311889648438,29.0863037109375,3050.84,39.1,401,57966
sxk9mw,41.0366821289063,29.0753173828125,1090.11,26.26,149,20712
sxk9mx,41.0421752929688,29.0753173828125,737.32,29.76,117,14009
sxk9my,41.0366821289063,29.0863037109375,572.11,23.28,92,10870
sxk9mz,41.0421752929688,29.0863037109375,547.89,26.79,99,10410
sxk9n0,40.9597778320313,29.0972900390625,1649.95,25.51,249,31349
sxk9n1,40.9652709960938,29.0972900390625,564.05,20.47,91,10717
sxk9n2,40.9597778320313,29.1082763671875,6651.11,48.68,991,126371
sxk9n3,40.9652709960938,29.1082763671875,7161.0,41.92,1030,136059
sxk9n4,40.9707641601563,29.0972900390625,5987.74,47.12,893,113767
sxk9n5,40.9762573242188,29.0972900390625,6455.89,45.67,935,122662
sxk9n6,40.9707641601563,29.1082763671875,2813.89,30.86,378,53464
sxk9n7,40.9762573242188,29.1082763671875,1402.37,25.49,176,26645
sxk9n8,40.9597778320313,29.1192626953125,864.68,36.5,166,16429
sxk9n9,40.9652709960938,29.1192626953125,1349.58,31.79,243,25642
sxk9nc,40.9652709960938,29.1302490234375,408.63,30.35,93,7764
sxk9nd,40.9707641601563,29.1192626953125,1471.58,24.56,229,27960
sxk9ne,40.9762573242188,29.1192626953125,1471.42,30.56,194,27957
sxk9nf,40.9707641601563,29.1302490234375,1063.47,24.8,179,20206
sxk9ng,40.9762573242188,29.1302490234375,1408.84,31.57,217,26768
sxk9nh,40.9817504882813,29.0972900390625,8523.63,50.0,1093,161949
sxk9nj,40.9872436523438,29.0972900390625,1272.74,28.17,212,24182
sxk9nk,40.9817504882813,29.1082763671875,2833.84,31.84,408,53843
sxk9nm,40.9872436523438,29.1082763671875,5838.79,56.3,817,110937
sxk9nn,40.9927368164063,29.0972900390625,849.21,29.67,178,16135
sxk9np,40.9982299804688,29.0972900390625,1315.26,27.65,236,24990
sxk9nq,40.9927368164063,29.1082763671875,4456.58,55.39,647,84675
sxk9nr,40.9982299804688,29.1082763671875,3820.37,61.01,497,72587
sxk9ns,40.9817504882813,29.1192626953125,914.79,24.17,165,17381
sxk9nt,40.9872436523438,29.1192626953125,956.0,38.03,146,18164
sxk9nu,40.9817504882813,29.1302490234375,2143.16,34.26,308,40720
sxk9nv,40.9872436523438,29.1302490234375,1101.11,30.8,172,20921
sxk9nw,40.9927368164063,29.1192626953125,3947.79,52.16,508,75008
sxk9nx,40.9982299804688,29.1192626953125,9897.53,62.56,1179,188053
sxk9ny,40.9927368164063,29.1302490234375,1211.63,27.32,197,23021
sxk9nz,40.9982299804688,29.1302490234375,8024.79,55.17,926,152471
sxk9p0,40.9597778320313,29.1412353515625,1060.68,50.63,227,20153
sxk9p1,40.9652709960938,29.1412353515625,496.63,48.58,106,9436
sxk9p2,40.9597778320313,29.1522216796875,448.32,28.05,107,8518
sxk9p4,40.9707641601563,29.1412353515625,1536.47,26.91,273,29193
sxk9p5,40.9762573242188,29.1412353515625,1808.05,30.05,285,34353
sxk9p6,40.9707641601563,29.1522216796875,106.32,24.82,28,2020
sxk9p7,40.9762573242188,29.1522216796875,1063.84,33.99,174,20213
sxk9p8,40.9597778320313,29.1632080078125,576.53,47.55,144,10954
sxk9pb,40.9597778320313,29.1741943359375,964.37,72.03,226,18323
sxk9pc,40.9652709960938,29.1741943359375,37.33,36.69,20,672
sxk9pe,40.9762573242188,29.1632080078125,79.58,43.6,16,1512
sxk9pg,40.9762573242188,29.1741943359375,799.42,33.73,147,15189
sxk9ph,40.9817504882813,29.1412353515625,777.68,27.3,102,14776
sxk9pj,40.9872436523438,29.1412353515625,1623.11,35.4,224,30839
sxk9pk,40.9817504882813,29.1522216796875,948.89,25.36,149,18029
sxk9pm,40.9872436523438,29.1522216796875,2047.84,27.07,320,38909
sxk9pn,40.9927368164063,29.1412353515625,2416.95,55.87,355,45922
sxk9pp,40.9982299804688,29.1412353515625,8012.0,60.94,976,152228
sxk9pq,40.9927368164063,29.1522216796875,10731.11,42.95,1283,203891
sxk9pr,40.9982299804688,29.1522216796875,4223.79,30.59,554,80252
sxk9ps,40.9817504882813,29.1632080078125,1122.42,31.07,192,21326
sxk9pt,40.9872436523438,29.1632080078125,993.0,25.1,176,18867
sxk9pu,40.9817504882813,29.1741943359375,192.42,26.86,48,3656
sxk9pv,40.9872436523438,29.1741943359375,413.21,22.86,85,7851
sxk9pw,40.9927368164063,29.1632080078125,7630.16,58.73,933,144973
sxk9px,40.9982299804688,29.1632080078125,1540.37,39.65,281,29267
sxk9py,40.9927368164063,29.1741943359375,8133.05,59.92,996,154528
sxk9pz,40.9982299804688,29.1741943359375,1290.68,28.34,234,24523
sxk9q0,41.0037231445313,29.0972900390625,2881.37,47.74,345,54746
sxk9q1,41.0092163085938,29.0972900390625,3834.58,37.51,485,72857
sxk9q2,41.0037231445313,29.1082763671875,2759.47,46.59,322,52430
sxk9q3,41.0092163085938,29.1082763671875,1101.16,31.13,185,20922
sxk9q4,41.0147094726563,29.0972900390625,1268.47,21.95,194,24101
sxk9q5,41.0202026367188,29.0972900390625,928.16,21.86,153,17635
sxk9q6,41.0147094726563,29.1082763671875,768.58,25.0,112,14603
sxk9q7,41.0202026367188,29.1082763671875,1436.21,26.32,191,27288
sxk9q8,41.0037231445313,29.1192626953125,6159.63,70.2,806,117033
sxk9q9,41.0092163085938,29.1192626953125,5936.32,66.06,770,112790
sxk9qb,41.0037231445313,29.1302490234375,917.11,23.95,172,17425
